id,record_id,utility_id_ferc1,report_year,plant_name_ferc1,fuel_type_code_pudl,fuel_unit,fuel_qty_burned,fuel_mmbtu_per_unit,fuel_cost_per_unit_burned,fuel_cost_per_unit_delivered,fuel_cost_per_mmbtu
977,f1_fuel_1994_12_133_14_2,133,1994,morro bay,gas,mcf,32742807.0,1.02525,2.3,0.0,2.25
978,f1_fuel_1994_12_133_15_2,133,1994,(n)(t)moss landing,gas,mcf,87863451.0,1.021308,2.26,0.0,2.22
979,f1_fuel_1994_12_138_0_1,138,1994,brunner island,coal,ton,2689486.0,25.701999999999998,40.02,38.83,1.557
980,f1_fuel_1994_12_138_0_4,138,1994,martins crk 1&2,coal,ton,378439.0,25.33,41.3,39.54,1.631
981,f1_fuel_1994_12_138_0_13,138,1994,total martins creek,coal,ton,378439.0,25.33,41.3,39.54,1.631
982,f1_fuel_1994_12_138_1_1,138,1994,montour,coal,ton,3237557.0,24.95,38.36,37.17,1.538
983,f1_fuel_1994_12_138_1_4,138,1994,sunbury,coal,ton,1331390.0,19.86,24.39,25.69,1.228
984,f1_fuel_1994_12_138_1_10,138,1994,conemaugh(a),coal,ton,474931.0,24.875999999999998,31.39,30.13,1.262
985,f1_fuel_1994_12_138_1_12,138,1994,conemaugh(a),gas,mcf,50257.0,1.030006,3.29,3.29,3.2
986,f1_fuel_1994_12_138_2_1,138,1994,holtwood,coal,ton,387237.0,18.148,19.15,17.49,1.055
987,f1_fuel_1994_12_148_0_2,148,1994,tulsa,gas,mcf,1038695.0,1.0250000000000001,2.395,2.395,2.337
988,f1_fuel_1994_12_148_0_5,148,1994,riverside,gas,mcf,40586623.0,1.028,2.51,2.51,2.441
989,f1_fuel_1994_12_148_0_8,148,1994,n'east 1&2,gas,mcf,18085425.0,1.028,2.313,2.313,2.25
990,f1_fuel_1994_12_148_0_10,148,1994,northeastern 3&4,coal,ton,3292777.0,16.758,22.74,22.74,1.357
991,f1_fuel_1994_12_148_0_11,148,1994,northeastern 3&4,gas,mcf,1530987.0,1.031,2.39,2.39,2.319
992,f1_fuel_1994_12_148_0_14,148,1994,comanche,gas,mcf,10120248.0,1.066,2.485,2.495,2.33
993,f1_fuel_1994_12_148_1_8,148,1994,s'western,gas,mcf,11868084.0,1.045,2.527,2.527,2.418
994,f1_fuel_1994_12_148_1_10,148,1994,oklaunion,coal,ton,482519.0,16.726000000000003,25.18,25.18,1.505
995,f1_fuel_1994_12_148_1_14,148,1994,weleetka,gas,mcf,28210.0,1.0250000000000001,2.684,2.684,2.618
996,f1_fuel_1994_12_190_0_3,190,1994,west springfield,gas,mcf,1090011.0,1.006,2.305,2.266,2.291
997,f1_fuel_1994_12_190_0_4,190,1994,est springfield,oil,bbl,914.0,5.58915,28.851,26.153,5.162
998,f1_fuel_1994_12_190_0_7,190,1994,doreen,oil,bbl,1541.0,5.590199999999999,28.865,30.33,5.164
999,f1_fuel_1994_12_190_0_10,190,1994,woodland road,oil,bbl,1256.0,5.607,31.154,28.786,5.556
1000,f1_fuel_1994_12_190_1_1,190,1994,millstone no. 1 & 2,nuclear,gramsU,220704.0,6e-06,0.0,0.0,0.0
