year,country,region,pf_ss_women_fgm,pf_ss_women_inheritance,pf_movement_women,pf_identity_sex_female,pf_identity_divorce,pf_score,ef_score,hf_score,sex,age,suicides_no,population,suicides_p100k,gdp_per_capita
2014,Kuwait,Middle East & North Africa,10,0,5,10,0,5.754312164,6.77,6.262156082,male,35-54,18,892860,2.02,43774
2014,Kuwait,Middle East & North Africa,10,0,5,10,0,5.754312164,6.77,6.262156082,male,55-74,3,156953,1.91,43774
2014,Kuwait,Middle East & North Africa,10,0,5,10,0,5.754312164,6.77,6.262156082,female,35-54,8,454428,1.76,43774
2014,Kuwait,Middle East & North Africa,10,0,5,10,0,5.754312164,6.77,6.262156082,female,55-74,1,94314,1.06,43774
2014,Kuwait,Middle East & North Africa,10,0,5,10,0,5.754312164,6.77,6.262156082,female,25-34,4,390934,1.02,43774
2014,Kuwait,Middle East & North Africa,10,0,5,10,0,5.754312164,6.77,6.262156082,female,5-14,0,264790,0,43774
2014,Kuwait,Middle East & North Africa,10,0,5,10,0,5.754312164,6.77,6.262156082,female,75+,0,11335,0,43774
2014,Kuwait,Middle East & North Africa,10,0,5,10,0,5.754312164,6.77,6.262156082,male,5-14,0,276927,0,43774
2014,Kuwait,Middle East & North Africa,10,0,5,10,0,5.754312164,6.77,6.262156082,male,75+,0,10485,0,43774
2014,Kyrgyzstan,Caucasus & Central Asia,10,5,5,10,5,6.254568265,6.96,6.607284132,male,35-54,145,627231,23.12,1465
2014,Kyrgyzstan,Caucasus & Central Asia,10,5,5,10,5,6.254568265,6.96,6.607284132,male,25-34,93,495103,18.78,1465
2014,Kyrgyzstan,Caucasus & Central Asia,10,5,5,10,5,6.254568265,6.96,6.607284132,male,55-74,37,226999,16.3,1465
2014,Kyrgyzstan,Caucasus & Central Asia,10,5,5,10,5,6.254568265,6.96,6.607284132,male,75+,6,40660,14.76,1465
2014,Kyrgyzstan,Caucasus & Central Asia,10,5,5,10,5,6.254568265,6.96,6.607284132,male,15-24,61,567126,10.76,1465
2014,Kyrgyzstan,Caucasus & Central Asia,10,5,5,10,5,6.254568265,6.96,6.607284132,female,75+,4,70778,5.65,1465
2014,Kyrgyzstan,Caucasus & Central Asia,10,5,5,10,5,6.254568265,6.96,6.607284132,female,15-24,29,548946,5.28,1465
2014,Kyrgyzstan,Caucasus & Central Asia,10,5,5,10,5,6.254568265,6.96,6.607284132,female,25-34,22,491445,4.48,1465
2014,Kyrgyzstan,Caucasus & Central Asia,10,5,5,10,5,6.254568265,6.96,6.607284132,female,35-54,29,662629,4.38,1465
2014,Kyrgyzstan,Caucasus & Central Asia,10,5,5,10,5,6.254568265,6.96,6.607284132,female,55-74,11,285203,3.86,1465
2014,Kyrgyzstan,Caucasus & Central Asia,10,5,5,10,5,6.254568265,6.96,6.607284132,male,5-14,16,550704,2.91,1465
2014,Kyrgyzstan,Caucasus & Central Asia,10,5,5,10,5,6.254568265,6.96,6.607284132,female,5-14,8,529606,1.51,1465
2014,Latvia,Eastern Europe,10,10,10,10,10,8.71107387,7.81,8.260536935,male,75+,29,49779,58.26,16544
2014,Latvia,Eastern Europe,10,10,10,10,10,8.71107387,7.81,8.260536935,male,55-74,93,189439,49.09,16544
2014,Latvia,Eastern Europe,10,10,10,10,10,8.71107387,7.81,8.260536935,male,35-54,113,266548,42.39,16544
2014,Latvia,Eastern Europe,10,10,10,10,10,8.71107387,7.81,8.260536935,male,25-34,45,143777,31.3,16544
2014,Latvia,Eastern Europe,10,10,10,10,10,8.71107387,7.81,8.260536935,male,15-24,31,112758,27.49,16544
2014,Latvia,Eastern Europe,10,10,10,10,10,8.71107387,7.81,8.260536935,female,75+,19,131335,14.47,16544
2014,Latvia,Eastern Europe,10,10,10,10,10,8.71107387,7.81,8.260536935,female,25-34,10,137117,7.29,16544
2014,Latvia,Eastern Europe,10,10,10,10,10,8.71107387,7.81,8.260536935,female,55-74,20,275103,7.27,16544
2014,Latvia,Eastern Europe,10,10,10,10,10,8.71107387,7.81,8.260536935,female,15-24,6,106420,5.64,16544
2014,Latvia,Eastern Europe,10,10,10,10,10,8.71107387,7.81,8.260536935,female,35-54,16,285454,5.61,16544
2014,Latvia,Eastern Europe,10,10,10,10,10,8.71107387,7.81,8.260536935,female,5-14,0,95858,0,16544
2014,Latvia,Eastern Europe,10,10,10,10,10,8.71107387,7.81,8.260536935,male,5-14,0,100453,0,16544
2014,Lithuania,Eastern Europe,10,10,10,10,10,8.729085973,7.91,8.319542986,male,75+,72,78763,91.41,17442
2014,Lithuania,Eastern Europe,10,10,10,10,10,8.729085973,7.91,8.319542986,male,35-54,309,396758,77.88,17442
2014,Lithuania,Eastern Europe,10,10,10,10,10,8.729085973,7.91,8.319542986,male,55-74,204,269618,75.66,17442
2014,Lithuania,Eastern Europe,10,10,10,10,10,8.729085973,7.91,8.319542986,male,25-34,94,189300,49.66,17442
2014,Lithuania,Eastern Europe,10,10,10,10,10,8.729085973,7.91,8.319542986,male,15-24,88,197504,44.56,17442
2014,Lithuania,Eastern Europe,10,10,10,10,10,8.729085973,7.91,8.319542986,female,75+,45,189437,23.75,17442
2014,Lithuania,Eastern Europe,10,10,10,10,10,8.729085973,7.91,8.319542986,female,55-74,47,383128,12.27,17442
2014,Lithuania,Eastern Europe,10,10,10,10,10,8.729085973,7.91,8.319542986,female,35-54,43,431495,9.97,17442
2014,Lithuania,Eastern Europe,10,10,10,10,10,8.729085973,7.91,8.319542986,female,15-24,12,186406,6.44,17442
2014,Lithuania,Eastern Europe,10,10,10,10,10,8.729085973,7.91,8.319542986,female,25-34,11,182183,6.04,17442
2014,Lithuania,Eastern Europe,10,10,10,10,10,8.729085973,7.91,8.319542986,female,5-14,3,135051,2.22,17442
2014,Lithuania,Eastern Europe,10,10,10,10,10,8.729085973,7.91,8.319542986,male,5-14,2,141934,1.41,17442
2014,Luxembourg,Western Europe,10,10,10,10,10,9.362280967,7.78,8.571140484,male,55-74,18,52295,34.42,126352
2014,Luxembourg,Western Europe,10,10,10,10,10,9.362280967,7.78,8.571140484,male,75+,4,14546,27.5,126352
2014,Luxembourg,Western Europe,10,10,10,10,10,9.362280967,7.78,8.571140484,male,35-54,20,88218,22.67,126352
2014,Luxembourg,Western Europe,10,10,10,10,10,9.362280967,7.78,8.571140484,male,25-34,7,41442,16.89,126352
2014,Luxembourg,Western Europe,10,10,10,10,10,9.362280967,7.78,8.571140484,female,75+,3,22669,13.23,126352
2014,Luxembourg,Western Europe,10,10,10,10,10,9.362280967,7.78,8.571140484,female,55-74,5,52260,9.57,126352
2014,Luxembourg,Western Europe,10,10,10,10,10,9.362280967,7.78,8.571140484,female,15-24,2,32510,6.15,126352
2014,Luxembourg,Western Europe,10,10,10,10,10,9.362280967,7.78,8.571140484,male,15-24,2,34219,5.84,126352
2014,Luxembourg,Western Europe,10,10,10,10,10,9.362280967,7.78,8.571140484,female,25-34,2,40862,4.89,126352
2014,Luxembourg,Western Europe,10,10,10,10,10,9.362280967,7.78,8.571140484,female,35-54,3,84147,3.57,126352
2014,Luxembourg,Western Europe,10,10,10,10,10,9.362280967,7.78,8.571140484,male,5-14,1,31718,3.15,126352
2014,Luxembourg,Western Europe,10,10,10,10,10,9.362280967,7.78,8.571140484,female,5-14,0,30054,0,126352
2014,Malta,Western Europe,NA,10,10,10,NA,8.871253537,7.8,8.335626768,male,75+,5,12335,40.54,27634
2014,Malta,Western Europe,NA,10,10,10,NA,8.871253537,7.8,8.335626768,male,35-54,13,57094,22.77,27634
2014,Malta,Western Europe,NA,10,10,10,NA,8.871253537,7.8,8.335626768,male,55-74,5,51764,9.66,27634
2014,Malta,Western Europe,NA,10,10,10,NA,8.871253537,7.8,8.335626768,male,15-24,2,28298,7.07,27634
2014,Malta,Western Europe,NA,10,10,10,NA,8.871253537,7.8,8.335626768,male,25-34,2,32560,6.14,27634
2014,Malta,Western Europe,NA,10,10,10,NA,8.871253537,7.8,8.335626768,female,5-14,1,19668,5.08,27634
2014,Malta,Western Europe,NA,10,10,10,NA,8.871253537,7.8,8.335626768,female,15-24,1,26151,3.82,27634
2014,Malta,Western Europe,NA,10,10,10,NA,8.871253537,7.8,8.335626768,female,25-34,1,30050,3.33,27634
2014,Malta,Western Europe,NA,10,10,10,NA,8.871253537,7.8,8.335626768,female,55-74,1,54027,1.85,27634
2014,Malta,Western Europe,NA,10,10,10,NA,8.871253537,7.8,8.335626768,female,35-54,1,54883,1.82,27634
2014,Malta,Western Europe,NA,10,10,10,NA,8.871253537,7.8,8.335626768,female,75+,0,18918,0,27634
2014,Malta,Western Europe,NA,10,10,10,NA,8.871253537,7.8,8.335626768,male,5-14,0,20777,0,27634
2014,Mauritius,Sub-Saharan Africa,10,5,10,0,5,7.844265659,8.02,7.932132829,male,25-34,24,90004,26.67,11120
2014,Mauritius,Sub-Saharan Africa,10,5,10,0,5,7.844265659,8.02,7.932132829,male,15-24,24,96346,24.91,11120
2014,Mauritius,Sub-Saharan Africa,10,5,10,0,5,7.844265659,8.02,7.932132829,male,35-54,41,179164,22.88,11120
2014,Mauritius,Sub-Saharan Africa,10,5,10,0,5,7.844265659,8.02,7.932132829,female,75+,2,25080,7.97,11120
2014,Mauritius,Sub-Saharan Africa,10,5,10,0,5,7.844265659,8.02,7.932132829,female,25-34,7,88430,7.92,11120
2014,Mauritius,Sub-Saharan Africa,10,5,10,0,5,7.844265659,8.02,7.932132829,male,75+,1,14983,6.67,11120
2014,Mauritius,Sub-Saharan Africa,10,5,10,0,5,7.844265659,8.02,7.932132829,male,55-74,6,99760,6.01,11120
2014,Mauritius,Sub-Saharan Africa,10,5,10,0,5,7.844265659,8.02,7.932132829,female,35-54,7,176494,3.97,11120
2014,Mauritius,Sub-Saharan Africa,10,5,10,0,5,7.844265659,8.02,7.932132829,female,5-14,3,85980,3.49,11120
2014,Mauritius,Sub-Saharan Africa,10,5,10,0,5,7.844265659,8.02,7.932132829,female,15-24,3,94217,3.18,11120
2014,Mauritius,Sub-Saharan Africa,10,5,10,0,5,7.844265659,8.02,7.932132829,female,55-74,2,112152,1.78,11120
2014,Mauritius,Sub-Saharan Africa,10,5,10,0,5,7.844265659,8.02,7.932132829,male,5-14,0,88814,0,11120
2014,Mexico,Latin America & the Caribbean,10,5,10,10,10,6.99221,6.85,6.921105,male,75+,177,1376264,12.86,11663
2014,Mexico,Latin America & the Caribbean,10,5,10,10,10,6.99221,6.85,6.921105,male,15-24,1334,11603241,11.5,11663
2014,Mexico,Latin America & the Caribbean,10,5,10,10,10,6.99221,6.85,6.921105,male,25-34,1140,10118932,11.27,11663
2014,Mexico,Latin America & the Caribbean,10,5,10,10,10,6.99221,6.85,6.921105,male,35-54,1558,14784480,10.54,11663
2014,Mexico,Latin America & the Caribbean,10,5,10,10,10,6.99221,6.85,6.921105,male,55-74,612,6228708,9.83,11663
2014,Mexico,Latin America & the Caribbean,10,5,10,10,10,6.99221,6.85,6.921105,female,15-24,416,11280468,3.69,11663
2014,Mexico,Latin America & the Caribbean,10,5,10,10,10,6.99221,6.85,6.921105,female,25-34,271,9978692,2.72,11663
2014,Mexico,Latin America & the Caribbean,10,5,10,10,10,6.99221,6.85,6.921105,female,35-54,333,15556091,2.14,11663
2014,Mexico,Latin America & the Caribbean,10,5,10,10,10,6.99221,6.85,6.921105,female,55-74,91,6743397,1.35,11663
2014,Mexico,Latin America & the Caribbean,10,5,10,10,10,6.99221,6.85,6.921105,male,5-14,129,11844045,1.09,11663
2014,Mexico,Latin America & the Caribbean,10,5,10,10,10,6.99221,6.85,6.921105,female,5-14,109,11316008,0.96,11663
2014,Mexico,Latin America & the Caribbean,10,5,10,10,10,6.99221,6.85,6.921105,female,75+,8,1862263,0.43,11663
2014,Netherlands,Western Europe,10,10,10,10,10,9.211358139,7.74,8.475679069,male,35-54,563,2410644,23.35,55325
2014,Netherlands,Western Europe,10,10,10,10,10,9.211358139,7.74,8.475679069,male,55-74,391,1890352,20.68,55325
2014,Netherlands,Western Europe,10,10,10,10,10,9.211358139,7.74,8.475679069,male,75+,97,485554,19.98,55325
2014,Netherlands,Western Europe,10,10,10,10,10,9.211358139,7.74,8.475679069,male,25-34,117,1024168,11.42,55325
2014,Netherlands,Western Europe,10,10,10,10,10,9.211358139,7.74,8.475679069,female,55-74,197,1922945,10.24,55325
2014,Netherlands,Western Europe,10,10,10,10,10,9.211358139,7.74,8.475679069,female,35-54,228,2394702,9.52,55325
2014,Netherlands,Western Europe,10,10,10,10,10,9.211358139,7.74,8.475679069,female,75+,61,744083,8.2,55325
2014,Netherlands,Western Europe,10,10,10,10,10,9.211358139,7.74,8.475679069,male,15-24,81,1044562,7.75,55325
2014,Netherlands,Western Europe,10,10,10,10,10,9.211358139,7.74,8.475679069,female,25-34,54,1014090,5.32,55325
2014,Netherlands,Western Europe,10,10,10,10,10,9.211358139,7.74,8.475679069,female,15-24,48,1009345,4.76,55325
2014,Netherlands,Western Europe,10,10,10,10,10,9.211358139,7.74,8.475679069,female,5-14,1,956989,0.1,55325
2014,Netherlands,Western Europe,10,10,10,10,10,9.211358139,7.74,8.475679069,male,5-14,1,1002074,0.1,55325
2014,Nicaragua,Latin America & the Caribbean,10,5,5,10,10,6.649156245,7.3,6.974578122,male,25-34,73,525741,13.89,2199
2014,Nicaragua,Latin America & the Caribbean,10,5,5,10,10,6.649156245,7.3,6.974578122,male,55-74,29,240048,12.08,2199
2014,Nicaragua,Latin America & the Caribbean,10,5,5,10,10,6.649156245,7.3,6.974578122,male,35-54,67,587734,11.4,2199
2014,Nicaragua,Latin America & the Caribbean,10,5,5,10,10,6.649156245,7.3,6.974578122,male,15-24,65,614142,10.58,2199
2014,Nicaragua,Latin America & the Caribbean,10,5,5,10,10,6.649156245,7.3,6.974578122,male,75+,4,54010,7.41,2199
2014,Nicaragua,Latin America & the Caribbean,10,5,5,10,10,6.649156245,7.3,6.974578122,female,15-24,31,585711,5.29,2199
2014,Nicaragua,Latin America & the Caribbean,10,5,5,10,10,6.649156245,7.3,6.974578122,female,25-34,16,535623,2.99,2199
2014,Nicaragua,Latin America & the Caribbean,10,5,5,10,10,6.649156245,7.3,6.974578122,female,75+,2,73073,2.74,2199
2014,Nicaragua,Latin America & the Caribbean,10,5,5,10,10,6.649156245,7.3,6.974578122,female,55-74,6,289927,2.07,2199
2014,Nicaragua,Latin America & the Caribbean,10,5,5,10,10,6.649156245,7.3,6.974578122,female,5-14,12,594338,2.02,2199
2014,Nicaragua,Latin America & the Caribbean,10,5,5,10,10,6.649156245,7.3,6.974578122,male,5-14,3,629806,0.48,2199
2014,Nicaragua,Latin America & the Caribbean,10,5,5,10,10,6.649156245,7.3,6.974578122,female,35-54,3,672271,0.45,2199
2014,Norway,Western Europe,10,10,10,10,10,9.526563811,7.62,8.573281905,male,75+,33,143089,23.06,103443
2014,Norway,Western Europe,10,10,10,10,10,9.526563811,7.62,8.573281905,male,55-74,110,532578,20.65,103443
2014,Norway,Western Europe,10,10,10,10,10,9.526563811,7.62,8.573281905,male,35-54,147,732244,20.08,103443
2014,Norway,Western Europe,10,10,10,10,10,9.526563811,7.62,8.573281905,male,25-34,71,353943,20.06,103443
2014,Norway,Western Europe,10,10,10,10,10,9.526563811,7.62,8.573281905,male,15-24,38,344245,11.04,103443
2014,Norway,Western Europe,10,10,10,10,10,9.526563811,7.62,8.573281905,female,55-74,51,533630,9.56,103443
2014,Norway,Western Europe,10,10,10,10,10,9.526563811,7.62,8.573281905,female,35-54,51,688993,7.4,103443
2014,Norway,Western Europe,10,10,10,10,10,9.526563811,7.62,8.573281905,female,25-34,20,337592,5.92,103443
2014,Norway,Western Europe,10,10,10,10,10,9.526563811,7.62,8.573281905,female,15-24,17,325164,5.23,103443
2014,Norway,Western Europe,10,10,10,10,10,9.526563811,7.62,8.573281905,female,75+,7,214335,3.27,103443
2014,Norway,Western Europe,10,10,10,10,10,9.526563811,7.62,8.573281905,male,5-14,2,317878,0.63,103443
2014,Norway,Western Europe,10,10,10,10,10,9.526563811,7.62,8.573281905,female,5-14,1,303487,0.33,103443
2014,Oman,Middle East & North Africa,10,0,0,0,0,5.705957482,7.05,6.377978741,male,55-74,1,129011,0.78,22328
2014,Oman,Middle East & North Africa,10,0,0,0,0,5.705957482,7.05,6.377978741,male,25-34,4,910905,0.44,22328
2014,Oman,Middle East & North Africa,10,0,0,0,0,5.705957482,7.05,6.377978741,male,35-54,2,700906,0.29,22328
2014,Oman,Middle East & North Africa,10,0,0,0,0,5.705957482,7.05,6.377978741,female,15-24,0,264178,0,22328
2014,Oman,Middle East & North Africa,10,0,0,0,0,5.705957482,7.05,6.377978741,female,25-34,0,333020,0,22328
2014,Oman,Middle East & North Africa,10,0,0,0,0,5.705957482,7.05,6.377978741,female,35-54,0,278487,0,22328
2014,Oman,Middle East & North Africa,10,0,0,0,0,5.705957482,7.05,6.377978741,female,5-14,0,256150,0,22328
2014,Oman,Middle East & North Africa,10,0,0,0,0,5.705957482,7.05,6.377978741,female,55-74,0,85501,0,22328
2014,Oman,Middle East & North Africa,10,0,0,0,0,5.705957482,7.05,6.377978741,female,75+,0,18358,0,22328
2014,Oman,Middle East & North Africa,10,0,0,0,0,5.705957482,7.05,6.377978741,male,15-24,0,366911,0,22328
2014,Oman,Middle East & North Africa,10,0,0,0,0,5.705957482,7.05,6.377978741,male,5-14,0,266738,0,22328
2014,Oman,Middle East & North Africa,10,0,0,0,0,5.705957482,7.05,6.377978741,male,75+,0,20933,0,22328
2014,Panama,Latin America & the Caribbean,10,10,10,10,10,7.687835068,7.48,7.583917534,male,75+,8,53886,14.85,14181
2014,Panama,Latin America & the Caribbean,10,10,10,10,10,7.687835068,7.48,7.583917534,male,15-24,37,334717,11.05,14181
2014,Panama,Latin America & the Caribbean,10,10,10,10,10,7.687835068,7.48,7.583917534,male,25-34,27,303879,8.89,14181
2014,Panama,Latin America & the Caribbean,10,10,10,10,10,7.687835068,7.48,7.583917534,male,35-54,39,485485,8.03,14181
2014,Panama,Latin America & the Caribbean,10,10,10,10,10,7.687835068,7.48,7.583917534,male,55-74,11,220050,5,14181
2014,Panama,Latin America & the Caribbean,10,10,10,10,10,7.687835068,7.48,7.583917534,female,35-54,8,486698,1.64,14181
2014,Panama,Latin America & the Caribbean,10,10,10,10,10,7.687835068,7.48,7.583917534,female,75+,1,64534,1.55,14181
2014,Panama,Latin America & the Caribbean,10,10,10,10,10,7.687835068,7.48,7.583917534,female,15-24,5,325004,1.54,14181
2014,Panama,Latin America & the Caribbean,10,10,10,10,10,7.687835068,7.48,7.583917534,male,5-14,5,364214,1.37,14181
2014,Panama,Latin America & the Caribbean,10,10,10,10,10,7.687835068,7.48,7.583917534,female,25-34,4,297642,1.34,14181
2014,Panama,Latin America & the Caribbean,10,10,10,10,10,7.687835068,7.48,7.583917534,female,55-74,1,233859,0.43,14181
2014,Panama,Latin America & the Caribbean,10,10,10,10,10,7.687835068,7.48,7.583917534,female,5-14,1,350245,0.29,14181
2014,Paraguay,Latin America & the Caribbean,10,5,10,10,10,7.180368781,6.87,7.02518439,male,15-24,104,678400,15.33,5254
2014,Paraguay,Latin America & the Caribbean,10,5,10,10,10,7.180368781,6.87,7.02518439,male,25-34,62,565080,10.97,5254
2014,Paraguay,Latin America & the Caribbean,10,5,10,10,10,7.180368781,6.87,7.02518439,male,35-54,60,663506,9.04,5254
2014,Paraguay,Latin America & the Caribbean,10,5,10,10,10,7.180368781,6.87,7.02518439,male,55-74,28,332478,8.42,5254
2014,Paraguay,Latin America & the Caribbean,10,5,10,10,10,7.180368781,6.87,7.02518439,male,75+,5,65032,7.69,5254
2014,Paraguay,Latin America & the Caribbean,10,5,10,10,10,7.180368781,6.87,7.02518439,female,15-24,40,652997,6.13,5254
2014,Paraguay,Latin America & the Caribbean,10,5,10,10,10,7.180368781,6.87,7.02518439,female,35-54,27,639933,4.22,5254
2014,Paraguay,Latin America & the Caribbean,10,5,10,10,10,7.180368781,6.87,7.02518439,female,25-34,20,544363,3.67,5254
2014,Paraguay,Latin America & the Caribbean,10,5,10,10,10,7.180368781,6.87,7.02518439,female,55-74,11,327364,3.36,5254
2014,Paraguay,Latin America & the Caribbean,10,5,10,10,10,7.180368781,6.87,7.02518439,female,5-14,12,651376,1.84,5254
2014,Paraguay,Latin America & the Caribbean,10,5,10,10,10,7.180368781,6.87,7.02518439,male,5-14,10,676877,1.48,5254
2014,Paraguay,Latin America & the Caribbean,10,5,10,10,10,7.180368781,6.87,7.02518439,female,75+,0,80188,0,5254
2014,Poland,Eastern Europe,10,10,10,10,10,8.833323022,7.43,8.131661511,male,55-74,1606,3963821,40.52,15119
2014,Poland,Eastern Europe,10,10,10,10,10,8.833323022,7.43,8.131661511,male,35-54,1949,5170670,37.69,15119
2014,Poland,Eastern Europe,10,10,10,10,10,8.833323022,7.43,8.131661511,male,75+,268,888229,30.17,15119
2014,Poland,Eastern Europe,10,10,10,10,10,8.833323022,7.43,8.131661511,male,25-34,764,3087300,24.75,15119
2014,Poland,Eastern Europe,10,10,10,10,10,8.833323022,7.43,8.131661511,male,15-24,527,2357793,22.35,15119
2014,Poland,Eastern Europe,10,10,10,10,10,8.833323022,7.43,8.131661511,female,55-74,314,4699033,6.68,15119
2014,Poland,Eastern Europe,10,10,10,10,10,8.833323022,7.43,8.131661511,female,35-54,262,5129255,5.11,15119
2014,Poland,Eastern Europe,10,10,10,10,10,8.833323022,7.43,8.131661511,female,75+,79,1768411,4.47,15119
2014,Poland,Eastern Europe,10,10,10,10,10,8.833323022,7.43,8.131661511,female,15-24,71,2256197,3.15,15119
2014,Poland,Eastern Europe,10,10,10,10,10,8.833323022,7.43,8.131661511,female,25-34,81,2975936,2.72,15119
2014,Poland,Eastern Europe,10,10,10,10,10,8.833323022,7.43,8.131661511,male,5-14,9,1929147,0.47,15119
2014,Poland,Eastern Europe,10,10,10,10,10,8.833323022,7.43,8.131661511,female,5-14,4,1833838,0.22,15119
2014,Portugal,Western Europe,10,10,10,10,10,9.029433438,7.6,8.314716719,male,75+,244,389841,62.59,23091
2014,Portugal,Western Europe,10,10,10,10,10,9.029433438,7.6,8.314716719,male,55-74,289,1106750,26.11,23091
2014,Portugal,Western Europe,10,10,10,10,10,9.029433438,7.6,8.314716719,male,35-54,298,1492604,19.97,23091
2014,Portugal,Western Europe,10,10,10,10,10,9.029433438,7.6,8.314716719,female,75+,67,633908,10.57,23091
2014,Portugal,Western Europe,10,10,10,10,10,9.029433438,7.6,8.314716719,male,25-34,65,617765,10.52,23091
2014,Portugal,Western Europe,10,10,10,10,10,9.029433438,7.6,8.314716719,female,55-74,105,1294186,8.11,23091
2014,Portugal,Western Europe,10,10,10,10,10,9.029433438,7.6,8.314716719,female,35-54,95,1613721,5.89,23091
2014,Portugal,Western Europe,10,10,10,10,10,9.029433438,7.6,8.314716719,male,15-24,28,562495,4.98,23091
